Date,DBC Returns,VGK Returns,VWO Returns,GLD Returns,TLT Returns,VTI Returns,EWJ Returns,Portfolio Returns,,VTI,Portfolio
3/23/11,0.001994648,0.001373348,0.012872744,0.009277188,-0.001287308,0.002384554,-0.005644492,0.00244143,,1.17315287,1.610480588
3/24/11,0.003317883,0.016065826,0.012285566,-0.007980583,-0.00751876,0.009515312,0.001892178,-0.003207454,,1.175950316,1.614412463
3/25/11,0.002645503,-0.01041268,0,0.000287272,-0.00248921,0.003593743,-0.024551442,-0.001466539,,1.18713985,1.609234309
3/28/11,-0.013522427,0,-0.005859014,-0.0051702,0.001410483,-0.00235784,-0.001936034,-0.003012663,,1.191406126,1.606874305
3/29/11,0.005683718,0.00604057,0.009892679,-0.002381883,-0.007692374,0.007385514,-0.001940001,-0.002229861,,1.18859698,1.602033334
3/30/11,-0.001329754,0.010265324,0.012296781,0.003328203,0.007970336,0.007478037,0.015549113,0.005925021,,1.19737538,1.598461021
3/31/11,0.015645772,-0.004026048,0.007823786,0.008581546,-0.002058082,0,-0.012440233,0.003207962,,1.206329397,1.607931936
4/1/11,0.006882956,0.012704519,0.016343185,-0.004719033,0.004861342,0.004802828,-0.00193791,0.003291905,,1.206329397,1.61309012
4/4/11,0.009114616,0.004181721,0.009246227,0.004597694,0.001084701,0.000869018,-0.013592237,0.003023158,,1.212123189,1.618400259
4/5/11,0.000967774,0.001514268,-0.002788289,0.015803826,-0.004009122,0.00057889,-0.01968503,0.001500082,,1.213176546,1.62329294
4/6/11,0.002900419,0.013418983,0.004593567,0.00232314,-0.015013038,0.002603411,-0.009036233,-0.005338692,,1.213878842,1.625728012
4/7/11,0.001927988,-0.005035438,-0.000198766,0.000912979,-0.001988074,-0.002885121,-0.008105278,-0.000988783,,1.217039067,1.61704875
4/8/11,0.023733162,0.008622359,0.001590721,0.008069673,-0.005312118,-0.004195616,0.019407477,0.00361075,,1.213527762,1.615449839
4/11/11,-0.018483709,-0.002415928,-0.011316241,-0.007100132,0.000890094,-0.003632132,-0.007013976,-0.004945711,,1.208436266,1.621282825
4/12/11,-0.020427673,-0.012108826,-0.017871486,-0.007220962,0.010782587,-0.008457304,0.002018196,-0.001366543,,1.204047066,1.613264428
4/13/11,0.007820104,0.004525787,0.006747135,0.002047829,0.00626856,0.000588255,0.004028152,0.004996425,,1.193864074,1.611059833
4/14/11,0.002586486,0.004129933,0.005889455,0.013460212,-0.00076503,0.000587893,0.00702112,0.003850042,,1.19456637,1.619109372
4/15/11,0.005159626,-0.005795514,0.000403806,0.008622523,0.013562264,0.004847272,-0.000996086,0.009083388,,1.195268647,1.625343012
4/18/11,-0.006095605,-0.025009425,-0.023208846,0.006066804,0.002266102,-0.011986662,-0.00299102,-0.000881171,,1.201062439,1.640106633
4/19/11,0.000322789,0.012536173,0.013429725,0,0.004306647,0.005770189,0.002999993,0.003321758,,1.186665709,1.638661418
4/20/11,0.015811552,0.028952408,0.025076435,0.00390603,-0.006432231,0.014563076,0.01495521,0.003533438,,1.193512994,1.644104656
4/21/11,0.007306194,0.00592371,0.008552112,0.001638259,-0.000863203,0.004929625,0.003929228,0.002007945,,1.210894215,1.649913997
4/25/11,-0.002838158,0.002576377,-0.008479594,0.000885852,0.003779676,-0.001009953,-0.000978436,0.001160596,,1.216863469,1.653226933
4/26/11,-0.000316256,0.008994136,0.007756548,-0.003336216,0.009682639,0.008809943,0.000979394,0.004685943,,1.215634495,1.655145662
4/27/11,0.006010693,0.018009806,-0.000197315,0.019264872,-0.010229078,0.006585527,0.001956872,0.001892034,,1.226344165,1.66290158
4/28/11,-0.007232673,0.002323107,-0.008290541,0.004155563,0.007643445,0.002986765,0.026367236,0.004154886,,1.234420288,1.666047847
4/29/11,0.010452962,0.003209123,0.007165552,0.017020344,0.003098293,0.002552465,0.00190298,0.007589809,,1.238107211,1.672970086
5/2/11,-0.010031348,-0.001421739,-0.001580998,-0.012863366,0.001604473,-0.001697243,0.002848996,-0.003950997,,1.241267437,1.685667608
5/3/11,-0.010449652,-0.008186495,-0.020387942,-0.003523695,0.005659959,-0.005525634,0,-0.00117984,,1.239160704,1.679007541
5/4/11,-0.016,-0.008433556,-0.017983477,-0.014344869,0.00446,-0.007408517,-0.001893969,-0.005228672,,1.232313555,1.677026582
5/5/11,-0.066991837,-0.025515745,-0.010493801,-0.028836358,0.009514764,-0.008037856,-0.00759015,-0.014276537,,1.22318394,1.66825796
5/6/11,-0.003137016,-0.004642512,0.013516344,0.012755294,-0.004398348,0.004340944,0.005736229,0.001462914,,1.213352164,1.644441013
5/9/11,0.036713287,0.007835862,0.002667161,0.014315223,-0.001051843,0.005330568,0.003802238,0.009108119,,1.218619258,1.646846689
5/10/11,0.009106239,0.011847442,0.008594276,0.003528219,-0.007160152,0.008885114,0.004734769,0.000347195,,1.225115191,1.661846365
5/11/11,-0.032085595,-0.0177461,-0.01825931,-0.009195409,0.005727015,-0.010227294,-0.016964987,-0.006691675,,1.236000479,1.662423349
5/12/11,0.001035946,0.005028896,0,0.000341224,-0.006327094,0.004735968,0.002876207,-0.00206727,,1.223359538,1.651298952
5/13/11,0.001724767,-0.018161598,-0.020045505,-0.006548817,0.009020461,-0.009141551,-0.021032527,0.000226543,,1.22915333,1.64788527
5/16/11,-0.013085433,-0.000377518,-0.000210838,-0.001785415,0.005574251,-0.006919454,-0.005859256,-0.000492114,,1.217916962,1.648258587
5/17/11,0.002442428,0.001510621,0.004640388,-0.0043337,0.010249918,-0.000870926,0.000982173,0.004120886,,1.209489642,1.647447456
5/18/11,0.020187922,0.007730001,0.014486661,0.005941695,-0.013251868,0.009588779,0.00785096,4.31E-05,,1.208436266,1.6542364
5/19/11,-0.007847117,0.010664182,-0.004966843,0.000343324,-0.00041969,0.00244648,-0.01460572,-0.001417455,,1.220023695,1.654307632
5/20/11,0.009284732,-0.017400947,-0.007695576,0.0126331,0.000524848,-0.007464884,-0.010869469,0.003006116,,1.223008458,1.651962726
5/23/11,-0.016013663,-0.023926166,-0.020540765,0.002305221,0.004825838,-0.012727753,-0.014985089,-0.002363968,,1.213878842,1.656928718
5/24/11,0.01350419,0.005211376,0.00855985,0.005141,0.003758627,-0.001025488,0.012170358,0.005661986,,1.198428892,1.653011791
5/25/11,0.018107243,0.009024522,0.002333978,-6.73E-05,-0.004680646,0.004106146,0.00200404,0.001193941,,1.197199918,1.66237112
5/26/11,0.003691309,0.008563295,0.012277691,-0.002422944,0.00856934,0.005987966,0.00899998,0.005197072,,1.202115796,1.664355894
5/27/11,0.005683718,0.009622599,0.010037647,0.00998513,-0.000414484,0.004645769,0,0.00399467,,1.209314024,1.673005671
5/31/11,0.005651596,0.021678183,0.016770217,-0.000400788,0.002280521,0.010838135,0.017839513,0.004268649,,1.214932218,1.679688776
6/1/11,-0.01256195,-0.025973991,-0.014457344,0.001804364,0.013514908,-0.022730459,-0.012658269,0.001494083,,1.228099818,1.686858777
6/2/11,0.008704318,0.006760576,0.008677661,-0.002735001,-0.019049579,-0.001901666,0.000986155,-0.007558967,,1.200184545,1.689379084
6/3/11,0.003982775,0.002984518,-0.006145008,0.00481606,0.005742355,-0.01025947,-0.008866868,0.003209279,,1.197902194,1.676609124
6/6/11,-0.011570248,-0.015808116,-0.013396558,0.001730762,-0.007578147,-0.011550417,-0.009940407,-0.006716355,,1.185612353,1.681989829
6/7/11,0.009364548,0.009826166,0.007938169,-0.000398711,0.004602536,-0.000449416,0.008032147,0.004128753,,1.171918036,1.670692989
6/8/11,0.008283632,-0.017402694,-0.006424885,-0.004055312,0.007809249,-0.005245772,-0.000996086,0.00264061,,1.171391358,1.677590867
6/9/11,0.005586592,0.0131404,0.005632034,0.005006341,-0.00402934,0.007081407,0.00697912,0.001471813,,1.165246505,1.68202073
6/10/11,-0.010457484,-0.029511278,-0.020535115,-0.008767222,0.007676329,-0.014212997,-0.009901039,-0.003026726,,1.17349809,1.684496351
6/13/11,-0.006605053,0.004842155,-0.00190597,-0.009849913,-0.005044246,-0.000151811,0,-0.005543729,,1.156819166,1.679397842
6/14/11,0.006981416,0.016383914,0.014215957,0.006090505,-0.015106041,0.013813058,0.019999991,-0.00178996,,1.156643548,1.670087715
6/15/11,-0.026741531,-0.038118685,-0.019665226,0.003026818,0.018174127,-0.017817073,-0.019607835,0.001407818,,1.172620332,1.667098326
6/16/11,-0.004070522,-0.002957429,-0.007895857,-0.001005861,0.004539852,0.00167683,-0.002999993,0.000857306,,1.15172767,1.669445297
6/17/11,-0.004427827,0.016215143,0.001720768,0.006511385,-0.004724718,0.003195852,0.00300902,-0.000385242,,1.153658921,1.670876523
6/20/11,-0.005473828,-0.003502645,-0.002791516,0.00060022,0.001238344,0.004702753,0.00100007,5.28E-05,,1.157345844,1.670232831
6/21/11,0.000687994,0.024409295,0.017441893,0.004865667,-0.004432079,0.015249806,0.016983014,0.002158663,,1.162788556,1.670321103
6/22/11,0.004468855,-0.013724698,-0.007830685,0.00152567,0.000621231,-0.005502615,-0.001189161,0.000211487,,1.180520857,1.673926763
6/23/11,-0.02121831,-0.01294939,-0.005119481,-0.01755089,0.007656473,-0.001644983,-0.001984044,-0.004577402,,1.174024905,1.674280777
6/24/11,-0.011888112,-0.015077368,0,-0.014021849,-0.004209837,-0.011387426,0.00596418,-0.008006769,,1.172093654,1.666616921
6/27/11,-0.000353857,0.014115301,0.009005194,-0.003623677,-0.013714192,0.008520955,-0.004940718,-0.005942833,,1.158746524,1.653272704
6/28/11,0.017699115,0.012546634,0.012962103,0.003499684,-0.00805023,0.013880488,0.011916514,0.001933243,,1.168620151,1.643447581
6/29/11,0.018086957,0.019361074,0.008391059,0.006427708,-0.006639931,0.008779826,0.015701755,0.003117725,,1.184841168,1.646624765
6/30/11,-0.010591083,0.016714105,0.011441617,-0.008017346,-0.001591532,0.00899838,0.007729458,-0.002442174,,1.195243868,1.651758488
7/1/11,0.00138125,0.010087808,0.01151794,-0.007328815,-0.001599489,0.014327416,0.008629008,-0.00032832,,1.205999126,1.647724606
7/5/11,0.013448241,-0.007212865,-0.002643369,0.018629767,0.002242855,-0.000144057,0.001901061,0.007187411,,1.223277977,1.647183626
7/6/11,-0.000340252,-0.010432215,-0.002650398,0.008670317,0.005115127,0.002018165,0.005692669,0.004256025,,1.223101756,1.659022612
7/7/11,0.021102826,0.009600954,0.012060521,0.001611645,-0.002968601,0.010789818,0.006603701,0.003777494,,1.225570177,1.666083453
7/8/11,-0.001000033,-0.016595176,-0.010300924,0.007375166,0.014142932,-0.007116433,-0.008434916,0.006406645,,1.238793857,1.672377074
7/11/11,-0.007674308,-0.036784268,-0.028571449,0.008918443,0.014994231,-0.018491978,-0.012287332,0.004052171,,1.229978064,1.6830914
7/12/11,0.008742434,-0.009645631,-0.008823505,0.007784208,0.003409031,-0.004381537,0.002870797,0.003869686,,1.207233337,1.689911574
7/13/11,0.013666667,0.016100116,0.015048729,0.008967696,0.002779831,0.003814025,0.0190841,0.007249205,,1.201943799,1.696451
7/14/11,-0.005590266,-0.008802815,-0.008978914,0.002595005,-0.014271044,-0.008475842,-0.00936341,-0.008066434,,1.206528043,1.708748921
7/15/11,0.008928571,0.002368302,0.00568902,0.004270765,0.001666449,0.006337517,0.007561427,0.004016871,,1.196301701,1.694965411
7/18/11,-0.005571944,-0.020082702,-0.011313652,0.008827384,-0.009670379,-0.009226673,-0.012195119,-0.005036177,,1.203883283,1.701773869
7/19/11,0.006921523,0.017078536,0.014409845,-0.012199035,0.020789619,0.016851443,0.012345676,0.009988767,,1.192775446,1.693203434
7/20/11,0.003273355,0.013631023,0.002089018,0.008793482,-0.011828857,-0.000581506,0.010319025,-0.002008282,,1.212875434,1.710116448
7/21/11,-0.004893964,0.026700436,0.013967022,-0.00762724,-0.007702694,0.012218128,0.008356497,-0.003660443,,1.21217014,1.706682052
7/22/11,0.008196721,0,0.000822389,0.008331673,0.00755273,0.00172443,0.001841643,0.006800682,,1.22698059,1.70043484
7/25/11,-0.004878049,-0.006643868,-0.001232569,0.007814508,-0.010931836,-0.006455264,-0.003676416,-0.004546294,,1.229096432,1.711998957
7/26/11,0.007843137,0.008217017,0.004319293,0.002732986,0.006842113,-0.004187143,0.001844941,0.005044135,,1.221162291,1.704215706
7/27/11,-0.006809371,-0.029567801,-0.015769004,-0.00367625,0.000104575,-0.022038629,-0.01657449,-0.005247178,,1.21604911,1.712811999
7/28/11,-0.003264708,-0.003125,0.001040344,0.000827056,0.003763254,-0.003409875,-0.001872783,0.001080168,,1.189249055,1.703824569
7/29/11,-0.008188667,0.000587753,0.004364984,0.006165687,0.019787565,-0.005504356,0.00469054,0.009149853,,1.185193864,1.705664986
8/1/11,0,-0.017427048,-0.000827835,-0.003600935,0.010092712,-0.004487585,-0.009337182,0.002574344,,1.178670135,1.72127157
8/2/11,0,-0.031088123,-0.029204642,0.024093349,0.030026364,-0.026446304,-0.008482413,0.01529578,,1.173380752,1.725702714
8/3/11,-0.014861327,0.009255474,-0.004480465,-0.000185729,0.001969637,0.00555642,0.001901061,-0.000794217,,1.142349168,1.752098683
8/4/11,-0.037881294,-0.075810089,-0.057222411,-0.005263521,0.035580926,-0.050191866,-0.060721086,-0.000271716,,1.14869654,1.750707137
8/5/11,0.00418115,0.029768516,-0.007729036,0.006909867,-0.028853462,-0.004201715,0.009090857,-0.010195893,,1.091041317,1.750231441
8/8/11,-0.037126995,-0.091006417,-0.080641466,0.033199351,0.031567661,-0.069295705,-0.048047989,0.005048804,,1.086457072,1.732386269
8/9/11,0.00972973,0.083863304,0.053326648,0.008915785,0.003031739,0.050043654,0.051524715,0.014233093,,1.011170263,1.741132748
8/10/11,0.00428262,-0.075201021,-0.051573207,0.035407158,0.029753407,-0.04251082,-0.046000021,0.014202792,,1.061772918,1.765914453
8/11/11,0.021677364,0.055464181,0.057620362,-0.021938378,-0.050449461,0.045785634,0.037735858,-0.016873202,,1.016636081,1.790995369
8/12/11,-0.001391339,0.018036084,-0.000707592,-0.004568076,0.019802976,0.006633518,-0.009090857,0.008276586,,1.063183408,1.760775542
8/15/11,0.012190875,0.024496913,0.024073658,0.010766618,-0.010135452,0.02174629,0.012232455,0.003225513,,1.070236055,1.775348752
8/16/11,0,-0.019214369,-0.011062463,0.012339901,0.016555051,-0.009513058,-0.008056384,0.008577112,,1.093509718,1.781075163
8/17/11,0.008602891,0.005659604,0.006758363,0.002874885,0.017509108,0.000162754,0.001015076,0.010285029,,1.083107097,1.796351644
8/18/11,-0.024564962,-0.053463225,-0.042361165,0.018919866,0.020538461,-0.044596323,-0.034482634,0.003053029,,1.083283377,1.814827172
8/19/11,0.017838405,-0.019437428,-0.015228356,0.012547805,0.008068161,-0.017887541,-0.00945384,0.006629411,,1.034972922,1.820367893
8/22/11,0.001718213,0.014692097,-0.00098186,0.025784935,-0.002517973,0.000173425,0.002120917,0.005751889,,1.016459801,1.83243586
8/23/11,0.01029163,0.034245031,0.034397974,-0.037488478,-0.013793717,0.034339226,0.019047622,-0.008551994,,1.016636081,1.842975827
8/24/11,-0.010186791,0.004222199,-0.006888285,-0.033883064,-0.028430396,0.014252213,-0.011422608,-0.021941051,,1.051546577,1.827214708
8/25/11,0.004459726,-0.030316429,-0.019612518,0.004136365,0.010820498,-0.016697014,-0.013655458,0.003387005,,1.066533442,1.787123698
8/26/11,0.011270491,0.012779582,0.014881594,0.02964725,0.009866862,0.016644285,0.021299168,0.015894596,,1.048725518,1.793176695
8/29/11,0.00337717,0.030644465,0.032211528,-0.020172435,-0.013826162,0.031255157,0.013555784,-0.005981285,,1.066180805,1.821678515
8/30/11,0.013463548,-0.008307861,0.001397333,0.02996151,0.016076281,0.002726081,-0.004115166,0.01627138,,1.099504453,1.810782536
8/31/11,0.001660545,0.021384519,0.02162793,-0.00770522,-0.015453959,0.003998077,0.01756203,-0.006358033,,1.102501791,1.840246467
9/1/11,-0.006962832,-0.014245703,-0.004780319,0.000843991,0.021198121,-0.011309329,-0.009137112,0.007114406,,1.106909678,1.828546119
9/2/11,-0.005342237,-0.024523734,-0.021271725,0.030190646,0.032486008,-0.027388443,-0.016393421,0.017259837,,1.094391272,1.841555138
9/6/11,-0.003356831,-0.043995502,-0.011918723,-0.00185555,0.01039906,-0.006294457,-0.021874985,0.000978924,,1.0644176,1.873340079
9/7/11,0.009093903,0.031932382,0.029328328,-0.031820624,-0.019088651,0.029838248,0.019169217,-0.010308554,,1.057717669,1.875173937
9/8/11,-0.006675534,-0.021842978,-0.020450367,0.026711068,0.008967802,-0.011977953,-0.012539113,0.00690481,,1.089278111,1.855843605
9/9/11,-0.015792977,-0.040939785,-0.034717323,-0.00610528,0.010665692,-0.026048491,-0.023280478,-0.003880328,,1.076230789,1.868657853
9/12/11,-0.002389962,-0.005093375,-0.003645234,-0.022302153,0.001055345,0.007064729,0.009750756,-0.004720655,,1.048196601,1.861406847
9/13/11,-0.003080082,0.007313484,0.001463451,0.010584678,-0.014231777,0.010021751,0.017167477,-0.002856771,,1.055601826,1.852619788
9/14/11,-0.004806008,0.023959408,-0.004140328,-0.007449233,0.008466307,0.014221945,0.004219461,0.002941545,,1.066180805,1.847327277
9/15/11,0.004139393,0.025762229,0.013206178,-0.015856966,-0.015288115,0.017446583,0.011554592,-0.00733675,,1.08134397,1.852761273
9/16/11,-0.004465854,-0.005299614,0.002413686,0.009346359,0.007269116,0.004807684,0.010384118,0.00545267,,1.100209727,1.839168026
9/19/11,-0.016908213,-0.031734988,-0.028172377,-0.015451917,0.019066278,-0.010526314,-0.014388444,-0.000670332,,1.105499187,1.849196404
9/20/11,-0.001754967,0.010526361,-0.003716585,0.014251924,0.004196572,-0.003546123,-0.001042709,0.004937159,,1.093862356,1.847956829
9/21/11,-0.014767967,-0.034327665,-0.038050199,-0.012458772,0.033083783,-0.032513718,-0.012526136,0.004798471,,1.089983386,1.857080485
9/22/11,-0.03533187,-0.037754378,-0.069286458,-0.026153541,0.037586371,-0.030764079,-0.015856145,-0.000693408,,1.054543973,1.865991631
9/23/11,-0.01775812,0.028025458,0.021944472,-0.054717538,-0.018599749,0.005826825,0.003222323,-0.02199888,,1.022101899,1.864697737
9/26/11,0.003389831,0.017843899,0.009785289,-0.013892371,-0.016055638,0.023620661,0.005353326,-0.007439537,,1.028057507,1.823676475
9/27/11,0.01689193,0.026783491,0.031493879,0.019355267,-0.015308264,0.012632649,0.015974347,0.00347411,,1.052340906,1.810109166
9/28/11,-0.026947176,-0.0215793,-0.024530243,-0.027454422,-0.000341685,-0.022787731,0,-0.013731359,,1.065634758,1.816397684
9/29/11,0.011760204,0.026417838,0.011770982,0.009473793,0.006921282,0.007319142,0.017819755,0.009325772,,1.04135136,1.791456075
9/30/11,-0.034495688,-0.039905537,-0.052617616,0.002282822,0.025118865,-0.024670483,-0.025746688,0.001300784,,1.048973158,1.808162785
10/3/11,-0.005048505,-0.030250838,-0.017583076,0.01834752,0.027520001,-0.033090764,-0.015856145,0.011829624,,1.023094484,1.810514815
10/4/11,-0.001951639,0.020035528,0.012784143,-0.020626291,-0.012680719,0.025085065,0.012889291,-0.007809188,,0.989239505,1.831932523
10/5/11,0.014078999,0.021879603,0.017391246,0.011545344,-0.007198936,0.020451005,-0.004241719,0.004096521,,1.014054643,1.817626618
10/6/11,0.02082526,0.031630227,0.033360899,0.006459287,-0.018457462,0.019355896,0.004259788,-0.000161328,,1.03479308,1.825072563
10/7/11,-0.004533396,-0.012735857,-0.012540053,-0.008162577,-0.007387548,-0.00907406,-0.005302234,-0.007549322,,1.054822427,1.824778129
10/10/11,0.02239093,0.047300508,0.045122992,0.025694253,-0.014123801,0.034424265,0.025586321,0.009186795,,1.045250905,1.811002291
10/11/11,0.00742383,-0.002280987,0.002843857,-0.007166032,-0.003345627,0.000819662,-0.008315998,-0.002301569,,1.081232899,1.827639598
10/12/11,0.001842373,0.024005471,0.027842169,0.007156008,-0.014546413,0.009500425,0.006289385,-0.0020252,,1.082119145,1.823433158
10/13/11,0.002206657,-0.005135065,-0.007273558,-0.005880142,0.009957202,-0.001298099,0,0.002896073,,1.092399737,1.819740342
10/14/11,0.02275233,0.01728007,0.016169772,0.006777517,-0.014529114,0.018196578,0.002083246,0.000780357,,1.090981694,1.825010444
10/17/11,-0.014352421,-0.034634953,-0.030581806,-0.004773556,0.017288298,-0.020264822,-0.004157943,0.000942618,,1.110833827,1.826434604
10/18/11,0.005460575,0.021252285,0.025647611,-0.004796452,-0.00621119,0.020195393,0.009394517,5.53E-05,,1.088322978,1.828156234
10/19/11,-0.019551085,-0.022600107,-0.017254362,-0.012172523,-0.000347163,-0.013250284,-0.015511803,-0.008575546,,1.110302088,1.828257398
10/20/11,-0.001477068,0.004807689,-0.019592888,-0.013135617,-0.007120593,0.00453,-0.003151355,-0.006955886,,1.09559027,1.812579093
10/21/11,0.005177478,0.03349283,0.027770564,0.011092096,-0.010582467,0.018843576,0.010537423,0.002219743,,1.100553293,1.799971
10/24/11,0.015820493,0.013888907,0.03686875,0.009403209,0.001679509,0.016756278,0.010427543,0.008535043,,1.121291653,1.803966473
10/25/11,0.003259688,-0.016742768,-0.01850956,0.028381517,0.025414732,-0.02036695,-0.014447838,0.015750816,,1.140080327,1.819363405
10/26/11,-0.005776173,0.018354661,0.017866044,0.0109306,-0.017469869,0.010791951,0.002094153,-0.004117086,,1.116860368,1.848019863
10/27/11,0.026506862,0.057980494,0.05972697,0.012843543,-0.033896784,0.034542323,0.038662453,-0.000955576,,1.12891347,1.840411408
10/28/11,-0.004244782,-0.012931052,-0.005521079,0.00041281,0.010516736,0.000910567,0.004024194,0.003837461,,1.167908764,1.838652754
10/31/11,-0.015275346,-0.049490551,-0.039324551,-0.013441806,0.039655465,-0.025322182,-0.058116186,0.006070514,,1.168972223,1.845708512
11/1/11,-0.011904762,-0.041566355,-0.022152623,0.000239088,0.033474348,-0.026602354,-0.012765998,0.009219602,,1.139371296,1.856912912
11/2/11,0.006206645,0.016662846,0.026840687,0.010036999,-0.01247382,0.016461557,0.003232856,0.000372827,,1.109061337,1.87403291
11/3/11,0.012336757,0.032779521,0.011031142,0.015734077,-0.013733488,0.019496811,0.007518714,0.002267074,,1.127318213,1.874731599
11/4/11,0.003225806,-0.019999962,-0.004269445,-0.005066358,0.001203428,-0.005397885,-0.002132222,-0.001353658,,1.149297323,1.878981756
11/7/11,0.014648089,0.002883705,0.007146244,0.024173192,0.006353002,0.005117103,0.008546998,0.011751619,,1.143093549,1.876438256
11/8/11,0.004929613,0.019907123,0.012535541,-0.008286644,-0.012796452,0.012033316,-0.004237226,-0.005323874,,1.148942876,1.898489444
11/9/11,-0.022074316,-0.067230576,-0.054893772,-0.008413485,0.020739728,-0.038109757,-0.018085154,-0.002956407,,1.162768468,1.888382124
11/10/11,-0.001074919,0.018832843,0.005190268,-0.005404823,-0.014900119,0.008874814,-0.001083378,-0.006876854,,1.118455645,1.882799299
11/11/11,0.009684398,0.029210382,0.022867003,0.016477784,-0.006101741,0.019792624,0.010845885,0.005959482,,1.128381731,1.869851564
11/14/11,-0.010657194,-0.027272708,-0.011778804,-0.004368878,0.016083014,-0.009858277,-0.004291782,0.00264314,,1.150715366,1.88099491
11/15/11,0.007181293,0,0.005108232,0.000923811,-0.001361616,0.006067194,0,0.001257013,,1.139371296,1.885966643
11/16/11,-0.002495508,-0.020971012,-0.023475334,-0.01067147,0.009118016,-0.016700138,-0.018319015,-0.001970355,,1.146284082,1.888337328
11/17/11,-0.023230879,-0.011874334,-0.024783158,-0.025712723,0.008022336,-0.016354785,0.001097768,-0.008269466,,1.12714098,1.884616633
11/18/11,-0.001463557,0.004712579,0.002287164,0.003111843,-0.000251369,-0.001438845,0.0043859,0.000673173,,1.108706831,1.869031859
11/21/11,-0.007328728,-0.02790806,-0.030933007,-0.024579377,0.005949444,-0.018571882,-0.01965066,-0.008077656,,1.107111574,1.870290042
11/22/11,0.006644518,-0.006996378,0.001831517,0.011070324,0.011161978,-0.004730858,0.007795136,0.008442643,,1.086550429,1.855182482
11/23/11,-0.0150348,-0.030612226,-0.028989312,-0.002903611,0.009803142,-0.022291382,-0.023204405,-0.002630868,,1.081410113,1.870845126
11/25/11,-0.008190692,-0.005012547,-0.004572401,-0.008675654,-0.01452112,-0.003185277,0,-0.010344942,,1.057303988,1.865923179
11/28/11,0.012387388,0.053652425,0.044042177,0.01976751,-0.00049673,0.030104291,0.028280583,0.012374343,,1.053936182,1.846620311
11/29/11,0.01297742,0.006932761,-0.005434767,0.00150033,-0.008199424,0.003102016,0.004400494,-0.001105343,,1.085664184,1.869471025
11/30/11,0.011712994,0.054131105,0.062190997,0.019475071,-0.015615891,0.042317742,0.032858633,0.007051073,,1.089031931,1.867404619
12/1/11,-0.003617873,-0.010810895,-0.001959787,-0.002938929,-0.005017406,0,-0.013785786,-0.004291011,,1.135117303,1.880571826
12/2/11,0.008714597,-0.000910677,-0.00245465,0.001120097,0.014017089,-0.000468444,0.003225788,0.00780557,,1.135117303,1.872502271
12/5/11,-0.00539964,0.011622584,0.016486286,-0.014721469,-0.002022907,0.010935755,0.007502713,-0.003318262,,1.134585564,1.887118219
12/6/11,0.005428954,0.000450545,-0.014766428,0.005139768,-0.009543961,0.000463577,-0.011702098,-0.003139347,,1.146993113,1.880856267
12/7/11,-0.008639309,0.005854503,0.005651103,0.007254139,0.003581525,0.00262598,0.013993537,0.003075613,,1.147524833,1.874951607
12/8/11,-0.012708787,-0.037832959,-0.03396041,-0.020188891,0.012490452,-0.022646814,-0.024416261,-0.005674746,,1.150538211,1.880718234
12/9/11,0.003677823,0.028850675,0.01669196,0.002530413,-0.020560627,0.017812115,0.022851029,-0.004782955,,1.124482186,1.870045635
12/12/11,-0.01282521,-0.039348749,-0.035323448,-0.026502339,0.011138747,-0.015332152,-0.017021369,-0.007184132,,1.144511592,1.861101291
12/13/11,0.004083073,-0.014595084,-0.008509483,-0.02185325,0.009321227,-0.010695199,-0.004328941,-0.002030551,,1.126963766,1.847730893
12/14/11,-0.035489798,-0.014333538,-0.014304253,-0.035089922,0.018890105,-0.011446759,-0.010869463,-0.007120722,,1.114910664,1.843978982
12/15/11,-0.00498279,0.010179374,0.006068568,-0.003662744,-0.003707947,0.003698937,-0.002197947,-0.00258104,,1.10214855,1.83084852
12/16/11,0.008089407,-0.009117091,0.007081061,0.019037576,0.011661527,0.003364824,-0.003303946,0.011135323,,1.106225329,1.826123027
12/19/11,-0.004585441,-0.004116175,-0.025781283,-0.002319146,0.01267171,-0.011657602,-0.014364638,0.002180066,,1.109947582,1.846457496
12/20/11,0.023032669,0.041332357,0.039561601,0.013624337,-0.024945542,0.031345977,0.025641035,0.00092763,,1.097008254,1.850482895
12/21/11,0.007129456,-0.006402508,0.005160046,0.001146694,-0.013909588,0.00190642,-0.009955684,-0.005116785,,1.13139505,1.852199458
12/22/11,0.001117772,0.012051191,0.009952867,-0.007126565,0.00419815,0.010378994,0.006703864,0.001963687,,1.133551965,1.842722152
12/23/11,0.004838072,0.008748407,0.004408673,0.001730358,-0.011120419,0.007626413,0.007769131,-0.002725548,,1.145317094,1.846340682
12/27/11,0.004444481,-0.006504381,-0.008004155,-0.008956522,0.004750156,0.000154503,-0.012114532,-0.000199837,,1.154051755,1.841308393
12/28/11,-0.011799483,-0.01842878,-0.016918215,-0.025046833,0.01848884,-0.012200789,-0.012263094,-0.001745449,,1.154230059,1.840940431
12/29/11,0.002985075,0.020256934,0.010325632,-0.004568649,0.001823616,0.009849861,0.020316007,0.002404011,,1.140147541,1.837727164
12/30/11,-0.001488058,0.003147723,0.001310243,0.010975183,0.003226866,-0.004489749,0.007743349,0.003938231,,1.151377836,1.842145081
1/3/12,0.029806222,0.03330921,0.029311778,0.025856917,-0.015010304,0.01415235,0.019758606,0.0073711,,1.146208439,1.849399873
