Date,EMB Returns,HYG Returns,DBC Returns,VWO Returns,VGK Returns,GLD Returns,TLT Returns,VTI Returns,EWJ Returns,Portfolio Returns,,VTI,Portfolio
4/24/12,0.001058817,0.002329947,0,0.001667847,0.009170135,0.001445879,-0.007038692,0.003275936,0.006230375,-0.000598183,,1.067670174,1.494597028
4/25/12,0.003173208,0.007305781,0.005716327,0.008563295,0.016356249,0.002008738,-0.00512425,0.014764352,0.005159997,0.002075468,,1.071167793,1.493702986
4/26/12,0.000439348,0.000659306,0.002131403,0.006132044,0.004917219,0.008833505,0.006009145,0.007274723,0.005133508,0.003213601,,1.086982891,1.496803118
4/27/12,0.000790419,-0.000439281,0.003190358,0.000468813,0.005782987,0.002173545,0.000853297,0.002361083,-0.00306433,0.00100522,,1.094890391,1.501613247
4/30/12,0.002808244,0.001977598,0.003886961,-0.002811585,-0.006192027,0.003098277,0.000255772,-0.005126714,-0.002049239,0.001715559,,1.097475518,1.503122699
5/1/12,0.00040409,0.000760918,0,0.007048846,0.008900812,-0.00345934,-0.005186398,0.006406661,-0.010266797,-0.001149077,,1.091849076,1.505701394
5/2/12,0.00175627,0.003856309,-0.013023548,-0.001166563,-0.012351175,-0.004525235,0.007042859,-0.002214274,-0.005186759,0.001470678,,1.098844182,1.503971227
5/3/12,0.003944576,-0.000658514,-0.01105567,-0.009577197,-0.008039314,-0.01008777,-0.000255853,-0.008737827,-0.008342039,-0.000585926,,1.09641104,1.506183085
5/4/12,-0.000349261,-0.001976943,-0.017670393,-0.016509461,-0.017559628,0.003145248,0.007848477,-0.016650373,-0.007360771,0.000113476,,1.08683079,1.505300572
5/7/12,-8.73E-05,0.001650641,-0.002202643,0.002158279,0.010311654,-0.002445595,0.000169328,0.000711487,0.004237297,7.04E-06,,1.068734652,1.505471387
5/8/12,-0.001747076,-0.000219694,-0.003679176,-0.014357556,-0.016330255,-0.01936134,0.005331722,-0.003696892,-0.008438836,-0.002377297,,1.069495042,1.50548198
5/9/12,-0.005075266,-0.003516476,-0.007754764,-0.013595474,-0.015217886,-0.009807686,0.000673473,-0.005993981,-0.008510542,-0.004475119,,1.065541235,1.501903003
5/10/12,0.000263908,-0.001102771,0.000372088,0.005168589,0.006555896,0.001942144,-0.002944438,0.002584353,0.004291739,-0.000199093,,1.059154401,1.495181808
5/11/12,-0.003077513,0.002539153,-0.007440439,-0.013712097,-0.005582728,-0.007818091,0.00826867,-0.002720927,-0.010683612,-0.00077313,,1.06189163,1.494884128
5/14/12,-0.011642265,-0.007378019,-0.013118441,-0.022591854,-0.021988268,-0.014521985,0.013974886,-0.011344066,-0.010799214,-0.00559886,,1.0590023,1.493728388
5/15/12,-0.003747976,-0.004881326,0.001898937,-0.007619987,-0.01458982,-0.010506819,0.004043944,-0.005373928,-0.013100463,-0.002753544,,1.046988908,1.485365212
5/16/12,-0.003851665,-0.009810456,-0.001137187,-0.015868914,-0.007038853,-0.001869894,0.002876858,-0.004672901,-0.01106191,-0.00272316,,1.041362465,1.481275193
5/17/12,-0.006204508,-0.013848264,-0.002277002,-0.013003902,-0.016377368,0.022347088,0.017703432,-0.017312206,0.008948563,0.001953734,,1.036496281,1.477241444
5/18/12,-0.001719101,0,-0.000760784,-0.006324176,-0.003727697,0.011452879,0.000241594,-0.008360777,-0.014412356,-3.56E-05,,1.018552244,1.480127581
5/21/12,0.005982026,0.010389354,0.01332322,0.023070883,0.025941675,0.000646982,-0.002093353,0.018518569,0.010123544,0.005040411,,1.010036356,1.480074955
5/22/12,0.002973249,-0.000113011,-0.014275018,-0.008035275,-0.005835193,-0.016618119,-0.011134456,0.000295591,-0.001113499,-0.004114972,,1.028740784,1.487535141
5/23/12,-0.006467851,-0.001017025,-0.011051791,-0.008100393,-0.010026924,-0.00302477,0.006935433,0.001773346,-0.007803776,-0.002364977,,1.029044871,1.481413975
5/24/12,-0.001989152,0.000226205,0.000385279,-0.006058992,-0.005928775,-0.001384982,-0.003808455,0.001917641,-0.004494391,-0.002090527,,1.030869723,1.477910465
5/25/12,0.001268333,-0.003166689,0.003466872,-0.004240652,-0.000248587,0.008387748,0.003741656,-0.002355651,-0.005643262,0.002067619,,1.032846561,1.474820854
5/29/12,-0.000271436,0.011005227,-0.004222572,0.027681699,0.00919709,-0.010872341,-0.003079458,0.01210153,0.012485805,-0.000247024,,1.030413535,1.477870221
5/30/12,-9.05E-05,-0.004488857,-0.018504317,-0.018389013,-0.028817686,0.005893259,0.025361755,-0.015748062,-0.013452941,0.004365437,,1.042883115,1.477505151
5/31/12,0.001810264,-0.010596342,-0.008640967,0.003166215,0.003297006,-0.001909084,0.01157443,-0.002518489,0.010227323,0.00222535,,1.026459727,1.483955107
6/1/12,-0.015774815,-0.008689877,-0.020602258,-0.024723807,-0.023255853,0.038781198,0.023740186,-0.025694381,-0.026996797,-0.000310129,,1.0238746,1.487257427
6/4/12,0.010599093,0.000809525,0.005663512,0.003775596,0.009575541,-0.001142813,-0.007901189,-0.000914602,0.011560779,0.003223531,,0.997566776,1.486796185
6/5/12,0.005836747,0.00635539,-0.003620314,0.003761425,0.003076199,-0.001144216,-0.013376652,0.007628936,0.012571423,2.19E-05,,0.996654399,1.491588918
6/6/12,0.011605754,0.010678612,0.018570852,0.028104896,0.034500337,0.000445514,-0.019984295,0.023319206,0.015801326,0.003740995,,1.004257812,1.491621542
6/7/12,0.00161334,0.003749175,-0.00673805,0.004686292,0.001729242,-0.017238133,0.001519355,-0.001183815,-0.006666621,-0.000797737,,1.027676306,1.497201691
6/8/12,0.003489929,0.003848377,0.003192339,-0.008292292,0.002219485,0.001488647,-0.000239536,0.008740701,-0.008948563,0.002167827,,1.026459727,1.496007319
6/11/12,0.00044589,-0.006539655,-0.018297495,-0.012281208,-0.01377944,0.004071641,0.004552356,-0.013952088,-0.004514682,-0.000469011,,1.035431704,1.499250404
6/12/12,0.003832785,0.007036689,0.004862196,0.020899508,0.020957963,0.007080368,-0.00914296,0.010872862,0.011337952,0.002076149,,1.02098527,1.49854724
6/13/12,0.004084533,-0.002930268,-0.00766121,-0.004923532,-0.010263886,0.004218254,0.009869235,-0.007367032,-0.005605422,0.003601891,,1.032086302,1.501658447
6/14/12,0.001591797,0.007460123,0.011783787,0.005729097,0.01012348,0.004009706,-0.001271283,0.010390342,0.007891755,0.002639454,,1.024482889,1.507067257
6/15/12,0.002383858,0.001795162,-0.001606386,0.016053935,0.014666302,0.000570498,0.005568851,0.010283477,0.014541326,0.003453348,,1.035127617,1.511045092
6/18/12,0.002378263,0.000335972,0.000804425,0.003822573,-0.009395311,0.000570179,0.005379747,0.002908311,0.002205135,0.002561817,,1.045772329,1.516263256
6/19/12,0.003251275,0.007053256,0.008440555,0.015232351,0.025291843,-0.004875508,-0.01306266,0.010584259,0.00550059,-0.000401189,,1.04881376,1.520147646
6/20/12,0.000700729,0.00389113,-0.016341172,-0.001500398,0.004981003,-0.00757192,0.004943408,-0.001865107,0.008752752,0.000383395,,1.059914676,1.519537779
6/21/12,-0.003413563,-0.008194973,-0.021474878,-0.036563983,-0.028321935,-0.025325364,0.00531576,-0.022567189,-0.014454746,-0.006390914,,1.057937822,1.520120362
6/22/12,0.001668744,0.006811087,0.009937847,0.004159079,0.010201645,0.004078378,-0.013337561,0.008088275,0.006666768,-0.000537243,,1.03406314,1.510405403
6/25/12,-0.002192029,-0.001552615,0.010250103,-0.018120632,-0.027650932,0.0073375,0.01455767,-0.016333426,-0.015452617,0.002513812,,1.042426927,1.509593948
6/26/12,-0.000439386,-0.001443936,0.006899351,0.008963887,0.006923924,-0.007414152,-0.003941972,0.00476983,0.011210854,-0.001294294,,1.025400524,1.513388784
6/27/12,0.003076905,0.006006688,0.005642967,0.005487292,0.008840875,0.001376012,0.001583059,0.009642387,0.007760513,0.003251667,,1.03029151,1.511430015
6/28/12,-0.00148991,-0.000110604,-0.010821683,-0.004157999,-0.003651445,-0.011646921,0.0024498,-0.002056992,0.014301395,-0.001821104,,1.04022598,1.516344681
6/29/12,0.0069341,0.009510125,0.043354943,0.04201464,0.046420739,0.027408136,-0.013007499,0.026207282,0.020607326,0.007880456,,1.038086244,1.51358326
7/2/12,0.006186975,0.001079674,-0.001941709,0.001001759,0.007004418,-0.00064441,0.010317717,0.00272601,-0.00318809,0.005335509,,1.065291662,1.525510987
7/3/12,0.001478498,0.003631494,0.028015524,0.018263682,0.00857869,0.015281521,-0.007685009,0.008155659,0.012793147,0.002822058,,1.068195658,1.533650365
7/5/12,0.002257946,0.000109668,0.003785011,-0.008599564,-0.02275865,-0.011304547,0.005109777,-0.004115814,-0.012631549,0.000538963,,1.076907498,1.537978416
7/6/12,0.00147299,-0.001315674,-0.023001508,-0.018091683,-0.012702827,-0.012654073,0.009293815,-0.009405671,-0.004264382,-0.000368724,,1.072475147,1.538807329
7/9/12,0,0.000329414,0.017753802,-0.004543172,0.000238228,0.002146809,0.008814701,-0.002445784,-0.005353306,0.003057826,,1.062387799,1.538239934
7/10/12,0.000346097,-0.004389823,-0.012893439,-0.009888416,-0.004764189,-0.012269534,0.00202847,-0.008941368,-0.010764351,-0.002272981,,1.059789427,1.542943605
7/11/12,0.00484343,0.00319666,0.011140952,0.004609487,0.003829579,0.00552094,0.001245743,-0.000727649,0.002176389,0.003971484,,1.05031346,1.539436524
7/12/12,0.003442939,-0.002197613,0.002279597,-0.015804193,-0.010968027,-0.002614609,0.00707612,-0.003931793,-0.015200947,0.002214719,,1.0495492,1.545550371
7/13/12,0.004803556,0.00308334,0.012130478,0.018648037,0.017598828,0.01015796,-0.002625257,0.015643269,0.009922799,0.004468116,,1.04542259,1.548973331
7/16/12,0.004524481,-0.003842338,0.01235955,-0.002034111,-0.000236874,0.000454185,0.00464509,-0.002447068,-0.004366802,0.003257831,,1.061776417,1.555894324
7/17/12,0.002719474,0.004738822,0.001109804,0.01197454,0.005213212,-0.00479869,-0.007860093,0.006637794,-0.004385955,-0.000409765,,1.059178178,1.560963164
7/18/12,0,0.004168091,0.00886918,-0.00352465,0.007307902,-0.002736678,0.000543747,0.007167425,0.003303957,0.00089488,,1.066208784,1.560323536
7/19/12,-0.000339017,0.002512244,0.012087913,0.010106058,0.009595126,0.002156171,-0.002561732,0.001707868,0.007683962,0.000651743,,1.073850755,1.561719838
7/20/12,0.000254393,-0.004685124,0,-0.015007477,-0.026657339,0.001890683,0.012218791,-0.00909347,-0.023965199,0.001815675,,1.075684751,1.562737677
7/23/12,-0.006272298,-0.001642051,-0.020991676,-0.024377909,-0.024529699,-0.004164762,0.005612758,-0.011040965,-0.013392826,-0.004088745,,1.065903044,1.565575101
7/24/12,-0.003667693,-0.006140322,-0.005914972,-0.004164492,-0.014648428,0.003202019,0.007875332,-0.00898946,-0.009049752,-0.000752179,,1.054134446,1.559173863
7/25/12,0.002225859,-0.002096238,0.007437747,0.004181908,0.009663045,0.01400465,0.002579243,0.000146343,0,0.003480467,,1.044658347,1.558001086
7/26/12,0.004270954,0.01028193,0.001845663,0.021343129,0.038773036,0.007066268,-0.009155615,0.015213585,0.014840147,0.002793592,,1.044811225,1.563423658
7/27/12,0.003402234,0.005909407,0.010316913,0.029306773,0.024568793,0.004911584,-0.018862172,0.019740559,0.017997707,-9.19E-05,,1.060706549,1.567791226
7/30/12,0.00356021,0,0.005835157,-0.005942015,-0.000922235,-0.000698235,0.007472036,-0.000989112,-0.005524849,0.003405691,,1.081645489,1.567647145
7/31/12,0.001351498,-0.002393405,-0.011965192,-0.003487014,-0.008308342,-0.005970832,0.002008604,-0.005516262,-0.001111109,-0.000650093,,1.080575621,1.572986066
8/1/12,0.004038867,0.005428017,0.001467927,0.003249227,0.001861721,-0.008626787,-0.004998963,-0.003982346,-0.003337033,8.29E-05,,1.074614883,1.571963479
8/2/12,0.000674659,-0.00403536,-0.008428069,-0.01395111,-0.019976779,-0.00651021,0.005668553,-0.006854142,-0.004464275,-0.000462497,,1.070335394,1.572093742
8/3/12,0.002865301,0.004161152,0.016999298,0.029812935,0.045034391,0.009212989,-0.016137722,0.020273131,0.011210854,0.001136977,,1.062999164,1.571366653
8/6/12,0.003193253,-0.00065427,0.005813953,0.006133465,0.006577473,0.004821601,0.000392426,0.002536645,0.009977685,0.002606265,,1.084549485,1.573153261
8/7/12,-0.000418788,-0.001964217,0.007586669,0.00195081,0.007886401,-0.000127985,-0.012865765,0.006044422,0.012074731,-0.002751181,,1.087300603,1.577253315
8/8/12,-0.002514064,0.000656,0.002868412,0.00292038,-0.000670639,0.001279735,-0.005324633,0.001257558,-0.002169307,-0.002042178,,1.093872706,1.572914006
8/9/12,-0.004788702,0.000109285,0.008223168,0.004853219,-0.001565989,0.00325926,-0.000719114,0.000837259,0.002174023,-0.00143289,,1.095248314,1.569701835
8/10/12,-0.001097393,-0.000874044,-0.00531922,0.004588215,0.002912755,0.001210192,0.005037156,0.001952019,0.001084481,0.000734158,,1.09616532,1.567452624
8/13/12,0.000422505,0.000546772,-0.007843102,-0.008173083,-0.004691669,-0.007570862,-0.001670634,-0.000834913,-0.002166728,-0.001595806,,1.098305057,1.568603382
8/14/12,0,0.001530057,0.001078009,0.000242415,0.003591466,-0.005513174,-0.01354687,-0.000278607,-0.001085888,-0.003726184,,1.097388067,1.566100195
8/15/12,-0.003378901,-0.004801428,0.008614465,-0.002665369,-0.000223603,0.003223103,-0.014056048,0.002229073,-0.00543477,-0.004680631,,1.097082327,1.560264617
8/16/12,-0.001780018,0.00372812,0.003914555,0.010204126,0.011185679,0.005975666,-0.008521104,0.007645205,0.013114839,-0.001050089,,1.099527803,1.552961593
8/17/12,-0.000254724,0,0.001417972,-0.005531597,0.000884974,0.001021992,0.004875603,0.001931285,0.007551222,0.001340435,,1.107933918,1.551330845
8/20/12,0.001104175,0.001201662,0.004601735,0,-0.002210479,0.003445597,0.002055922,-0.0001376,-0.002141323,0.00163536,,1.110073654,1.553410303
8/21/12,0.00212098,0.00218218,0.009161382,-0.002176547,0.007532123,0.009983512,0.004431683,-0.002065566,0,0.003734718,,1.109920908,1.555950688
8/22/12,0.005672176,-0.000979822,0.0052375,0.000727162,-0.000879526,0.010766171,0.016504648,-0.001241955,-0.001072959,0.007847287,,1.107628294,1.561761725
8/23/12,0.002441297,-0.000217997,-0.004862834,-0.008718813,-0.007702432,0.008409157,0.0041797,-0.00746064,0,0.002348813,,1.106252669,1.574017317
8/24/12,0.000755766,0.004469182,-0.004537522,0.000488628,-0.001552444,0.000494175,-0.000960555,0.005707179,-0.001074111,0.000478385,,1.097999316,1.577714389
8/27/12,0.000419587,-0.000759626,-0.00455824,-0.010012205,0.003553972,-0.00376613,0.005848914,-0.000138429,-0.003225799,0.000777491,,1.104265795,1.578469144
8/28/12,0.000922673,-0.000868823,0.000704509,-0.001726679,-0.000885366,0.001735238,0.002389639,-0.000138358,-0.008630083,0.000990174,,1.104112933,1.57969639
8/29/12,0.000502789,0.001413014,0.001759908,-0.004941932,-0.004209098,-0.006495935,-0.004370593,0.001245962,0.003264525,-0.001402579,,1.10396017,1.581260564
8/30/12,0.000335041,-0.000434176,0.001054146,-0.012167929,-0.011123493,-0.000435843,0.005187982,-0.007466814,-0.018438248,0.000634854,,1.105335663,1.579042721
8/31/12,0.00108848,0.002606199,0.010530046,0.008295666,0.011923507,0.023050068,0.014133702,0.005990529,0.001105087,0.007645914,,1.097082327,1.580045182
9/4/12,0.001401818,-2.18E-05,0.000347273,-0.004737007,-0.002890221,0.001583212,-0.001004335,-0.000692361,-0.013245117,0.00026665,,1.10365443,1.592126072
9/5/12,0.002095553,0.000108939,-0.004861077,-0.005260516,0.000668976,-0.001033548,-0.004712521,0,-0.012304221,-0.000792736,,1.102890302,1.592550613
9/6/12,0.00200751,0.005880443,-0.000348918,0.021405246,0.030303033,0.003529919,-0.016650889,0.019955573,0.013590001,-0.000914867,,1.102890302,1.591288142
9/7/12,0.0043409,0.001732113,0.01116925,0.023422008,0.014057043,0.021529523,-0.004654541,0.004891314,0.01340779,0.004615964,,1.12489911,1.589832325
9/10/12,0.001994898,-0.00162111,0.001380773,-0.012045292,-0.010236713,-0.00682741,0.002418798,-0.005949198,0,0.000180199,,1.130401345,1.597170933
9/11/12,0.001327212,0.006819708,0.002068252,0.010972962,0.014652017,0.003646369,-0.006273617,0.002176332,0.004410133,0.000601305,,1.123676364,1.597458742
9/12/12,0.000497042,0.003010424,0.005159924,0.004341545,0.003397745,0.000119142,-0.012464594,0.004207353,0.010977039,-0.001965538,,1.126121857,1.598419302
9/13/12,-0.002235629,0.006431532,0.006844661,0.025456316,0.01671959,0.020188185,-0.003934138,0.015002029,0.016286606,0.00235162,,1.130859848,1.595277548
9/14/12,0.001991683,-0.000106524,0.01053705,0.012178002,0.01040799,0.002860341,-0.026577766,0.005326262,0.010683735,-0.004287117,,1.14782504,1.599029034
9/17/12,-0.00140797,-0.000852094,-0.027581567,-0.008792237,-0.00556243,-0.008149063,0.012003371,-0.00410593,-0.00951372,-0.000344714,,1.153938657,1.592173809
9/18/12,0.000995298,0.00042637,-0.007263888,-0.000700264,-0.005593544,0.00774652,0.005011679,-0.001729019,0.002134467,0.002123503,,1.149200665,1.591624965
9/19/12,0.000994239,-0.001278725,-0.014634146,-0.000233638,0.003958306,0.000116492,0.006565834,0.000799434,0.00212992,0.001363142,,1.147213675,1.595004785
9/20/12,-0.000662148,-0.004694861,0.005657708,-0.004906511,-0.007677919,-0.001572167,0.002477107,-0.001331283,-0.010626967,-0.000347881,,1.148130797,1.597179002
9/21/12,0.002070732,-0.001393622,0.006680661,0.001408803,0.003973205,0.002857678,0.001153117,0.000266649,0.005370556,0.00183503,,1.14660231,1.596623375
9/24/12,-0.002645058,-0.001288277,-0.010478484,-0.000356077,-0.004517104,-0.005291951,0.007815689,-0.002222944,-0.002136747,-0.000568246,,1.146908051,1.599553227
9/25/12,-0.000248683,-0.008921864,0.001058983,-0.014485877,-0.008989772,-0.001636942,0.009877542,-0.010200008,0,0.000779625,,1.144358539,1.598644287
9/26/12,0.000248745,-0.004989145,-0.007052221,-0.004578286,-0.014254848,-0.005621631,0.010750965,-0.006644031,-0.010706613,0.000811951,,1.132686073,1.599890631
9/27/12,0.001574626,0.01090036,0.012428977,0.015976746,0.013584548,0.014898993,-0.007117718,0.009964444,0.011904733,0.002956354,,1.125160472,1.601189664
9/28/12,0.003392672,-0.004744392,0.00596282,-0.005956636,-0.021616953,-0.0026111,0.000563834,-0.004595158,-0.019251291,0.000488859,,1.13637207,1.605923347
10/1/12,0.000992897,-0.001688162,0.001394665,0.010546473,0.011268279,0.002327035,0.003710842,0.001765059,-0.00327153,0.001815766,,1.131150261,1.606708418
10/2/12,0.002893023,0.002509223,-0.005222807,-0.000711536,0.006773019,-0.001102716,-0.001366324,0.001490937,-0.004376357,0.000855386,,1.133146808,1.609625824
10/3/12,0.002060498,0.002503024,-0.017150858,-0.005221971,-0.004991388,0.001801267,0.00032194,0.003654138,-0.004395594,0.000523046,,1.134836259,1.611002675
10/4/12,8.22E-05,0.004233609,0.021723682,0.009305649,0.014394754,0.006960136,-0.012470863,0.007551204,0.012141251,-0.000213141,,1.138983107,1.611845304
10/5/12,0.000328979,-0.000540522,-0.005228302,-0.000709207,0.002150125,-0.005702471,-0.012954178,-0.000267732,0,-0.00395298,,1.147583801,1.611501754
10/8/12,-0.002877563,-0.001405978,-0.002803153,-0.00922637,-0.007723676,-0.003302004,0.00841928,-0.003882103,-0.005452665,-0.000218425,,1.147276556,1.605131519
10/9/12,-0.000906999,-0.002816009,0.007378813,-0.008118449,-0.017729729,-0.006160988,-0.001800773,-0.010079292,-0.01644733,-0.002241881,,1.142822711,1.604780919
10/10/12,0.000165089,-0.002389507,-0.001743948,-0.005055332,-0.000220167,-0.000877297,0.007052073,-0.005837628,-0.007803772,0.001076517,,1.131303867,1.601183191
10/11/12,0.005528496,0.005443669,0.011530398,0.009436212,0.008146251,0.002809711,0.006921314,0.001502017,0.005617964,0.005824132,,1.124699737,1.602906893
10/12/12,0.005580177,0.001732576,-0.013816994,-0.002876374,-0.000873568,-0.00735471,0.002506853,-0.004363232,0.001117316,0.001626124,,1.126389055,1.612242435
10/15/12,0.002611387,0.004540029,-0.004903643,0.006730837,0.010710413,-0.010055228,-0.002258601,0.008217011,0.006696531,0.000216913,,1.121474359,1.61486414
10/16/12,0.002360416,0.003658629,0.000703977,0.008834742,0.018166109,0.006355759,-0.013824877,0.0103232,0.014412264,-0.000495259,,1.130689526,1.615214425
10/17/12,8.12E-05,0.002251604,0.000351776,0.008047326,0.009133311,0.000708269,-0.009263858,0.004705658,0.005464468,-0.001521296,,1.14236186,1.614414475
10/18/12,-0.001948729,-0.000534913,-0.000351653,-0.002817539,-0.006524893,-0.004423735,-0.006123268,-0.002007246,0.006521839,-0.003006145,,1.147737424,1.611958472
10/19/12,-0.001545678,-0.00503051,-0.015124868,-0.015540367,-0.012923729,-0.010782582,0.013570867,-0.017296877,-0.012958932,-0.000703635,,1.145433632,1.607112691
10/22/12,-0.001466643,0.000215181,-0.004642821,0.010284624,0.006439127,0.003653357,-0.00640709,0,0.01422316,-0.001612259,,1.125621207,1.605981871
10/23/12,-0.001632027,-0.003764315,-0.012199497,-0.020833358,-0.02537853,-0.012829747,0.014302282,-0.012689323,-0.020496289,-0.000724637,,1.125621207,1.603392612
10/24/12,8.18E-05,-0.000863589,-0.002905921,0.001692453,-0.000218866,-0.003445518,-0.009862253,-0.002763912,0.002202754,-0.003007885,,1.111337837,1.602230735
10/25/12,-0.001879728,0.001620678,0.002550055,0.009896196,0.006128313,0.007036291,-0.005103742,0.002771572,0.007692289,-0.000657017,,1.108266197,1.597411408
10/26/12,-0.002701991,-0.002373174,0.002180233,-0.006931176,0.000652592,-0.00054217,0.014727774,-0.001105603,-0.005452665,0.002066425,,1.111337837,1.596361882
10/31/12,-0.001559959,0.001189376,-0.000725199,-0.001443991,0.001304358,0.005424028,0.005870848,0.000553406,-0.006578816,0.001350125,,1.110109138,1.599660645
11/1/12,-0.002795849,-0.000539975,0.001814296,0.014702264,0.010855408,-0.004555506,-0.008187436,0.012583022,0.009933634,-0.002886368,,1.110723479,1.601820386
11/2/12,-0.003380855,-0.001404762,-0.01702289,-0.006175742,-0.010524084,-0.020894809,-0.00073556,-0.010378295,-0.007650256,-0.005470882,,1.124699737,1.597196944
11/5/12,0.00347508,-0.001623214,0.00847465,0.004780136,-0.003907104,0.003874477,0.005643665,0.003173664,0,0.003707772,,1.113027271,1.588458867
11/6/12,0.001649107,0.001517439,0.017902813,0.006422473,0.011113583,0.018807861,-0.009434699,0.007565385,0.002202754,0.001890273,,1.116559646,1.59434851
11/7/12,-0.000247001,-0.005952418,-0.018664788,-0.01512652,-0.017241457,0.001142526,0.018145985,-0.022389069,-0.012087999,0.00187572,,1.125006849,1.597362265
11/8/12,0.001564445,-0.00326614,0.001463021,-0.012238991,-0.010745569,0.00900955,0.014838677,-0.01270778,-0.004449378,0.004380743,,1.099818993,1.600358469
11/9/12,-0.000328843,-0.001747716,0.008035099,0.003644358,-0.001551745,-0.001011953,0.001112581,0.0009901,0,0.0002993,,1.085842735,1.607369229
11/12/12,-8.23E-05,0.000328242,-0.004710181,0.002904841,0.001998227,-0.002204803,0.001666924,0.000565229,-0.010055842,-9.92E-05,,1.086917828,1.607850314
11/13/12,-0.000986887,-0.002297073,-0.001820131,-0.009413463,-0.005096382,-0.002090122,0.0033283,-0.003812975,0.001128665,-0.000429423,,1.087532186,1.607690879
11/14/12,-0.000246963,-0.005481853,0.002917578,-0.014619922,-0.008908713,0.000239336,0.000947818,-0.014034563,-0.012401323,-0.001080295,,1.083385453,1.607000499
11/15/12,-0.003046796,-0.000440982,-0.004000036,0.003461995,-0.000449459,-0.006282177,-0.001972699,-0.002588071,0.015981697,-0.002564121,,1.068180612,1.605264465
11/16/12,-0.002643093,0.002867565,0.004381198,0.002464224,-0.006294919,-0.001264321,-0.000869709,0.005477829,0.017977604,-0.000710851,,1.065416085,1.601148373
11/19/12,0.003312642,0.012647113,0.018902254,0.017699129,0.025113125,0.011996563,-0.005618418,0.0206452,0.014348634,0.004719791,,1.071252252,1.600010196
11/20/12,0.003136589,0.000108545,-0.006778487,-0.002415497,0.00353124,-0.002859332,-0.010027066,0.001123668,-0.002176159,-0.001696538,,1.093368468,1.60756191
11/21/12,-0.001234284,-0.00032576,0.004310309,-0.001452732,0.002858945,0.001015586,-0.000562699,0.002525612,0.00109051,-0.000305912,,1.094597052,1.60483462
11/23/12,0.000576704,0.003367419,0.003576538,0.015518908,0.025000072,0.012234442,-0.0009652,0.013016102,0.011982542,0.002859212,,1.097361579,1.604343682
11/26/12,0.001893812,0.000216488,-0.001425481,0.001432586,-0.003851097,-0.001061305,0.004750052,-0.001243388,0,0.001784551,,1.111644949,1.60893084
11/27/12,0.001314892,0.000974174,-0.001427552,-0.008345214,-0.005584228,-0.00424946,0.003926265,-0.005256564,-0.005382118,0.000698575,,1.110262744,1.61180206
11/28/12,0.00180565,0.000216231,-0.003216619,0.00480887,0.009287252,-0.012803058,-0.001436671,0.007926572,0.001082248,-0.000672049,,1.104426577,1.612928025
11/29/12,0.005079495,0.004432468,0.006812514,0.006939496,0.009629803,0.003782588,0.000159837,0.005794678,0.011891863,0.003934526,,1.113180893,1.611844058
11/30/12,0.000162999,0.001506836,0.000712251,-0.001425909,0.000423928,-0.006759122,-0.002717151,-0.000274416,-0.003205121,-0.001231049,,1.119631418,1.618185901
12/3/12,0.000343434,0.005066914,0.002491103,0.000237951,0.003813565,0.000481795,0.000923424,-0.004390771,-0.004287235,0.000875751,,1.119324173,1.616193835
12/4/12,0.000653881,0,-0.008874689,0.002617185,0.005065396,-0.010293186,0.005775659,-0.001378139,0.001076424,0.000246872,,1.114409476,1.617609219
12/5/12,0.000980175,0.001612402,-0.001074534,0.011390612,0.002309952,-0.001824614,-0.000478527,0.001932088,0,0.000464183,,1.112873665,1.618008561
12/6/12,0.001550337,0.001824409,-0.008963787,0.006335046,-0.000628504,0.00231541,0.00215446,0.003168085,0.005376331,0.001459838,,1.115023834,1.618759614
12/7/12,-0.001955332,-0.001499736,-0.001085311,0.00349736,-0.003773591,0.004012182,-0.009236376,0.002883415,0.003208549,-0.002753082,,1.118556325,1.621122741
12/10/12,0.001632628,0.000858307,-0.002173198,0.006737954,0.002735708,0.003875024,0.004420182,0.001232152,-0.003198287,0.002335746,,1.121781587,1.616659657
12/11/12,-0.000488976,0.000964687,-0.001814846,0.005077249,0.007135378,-0.000904759,-0.007601256,0.006290162,-0.001069516,-0.001862205,,1.123163793,1.620435764
12/12/12,-0.000815387,0.002998574,0.004727236,0.003903592,0.004167464,0.000724479,-0.011610107,0.00040775,0.004282645,-0.002476321,,1.130228675,1.61741818
12/13/12,-0.00040805,-0.0035234,-0.009048136,-0.004803361,-0.003320201,-0.008445491,0.000734185,-0.00570505,-0.004264382,-0.0019837,,1.130689526,1.613412933
12/14/12,-0.000734721,-0.000750028,0.006208912,0.005056347,0.006037921,-0.00146006,0.007499167,-0.004234946,0.005353306,0.001679542,,1.124238886,1.610212405
12/17/12,-0.001143788,0.003860186,-0.00072588,0.002515442,0.003518267,0.001888728,-0.014967624,0.012484623,0.009584642,-0.003121608,,1.119477795,1.612916825
12/18/12,-0.000736171,0.000534019,0.002542644,0.006158777,0.010311383,-0.014351739,-0.010184784,0.011653121,0.015033729,-0.003507822,,1.133454053,1.607881931
12/19/12,0.002128202,-0.001067559,0.003623225,-0.001360262,0.00142887,-0.002406219,0.003319232,-0.006161359,0.015756254,0.001586116,,1.146662331,1.602241767
12/20/12,0.002287005,0.003526789,-0.004693177,0.006880813,0.004335456,-0.012121999,0.000165385,0.00549865,0.013443571,0.000301488,,1.139597333,1.604783108
