Date,DBC Returns,VGK Returns,GLD Returns,TLT Returns,VTI Returns,Portfolio Returns,,VTI Portfolio,Portfolio,,,,
11/10/11,-0.001074919,0.018832864,-0.005404823,-0.014900122,0.008874831,-0.003946855,,1.118455588,1.882994128,,,,
11/11/11,0.009684398,0.029210356,0.016477784,-0.006101742,0.019792621,0.009171851,,1.128381692,1.875562224,,,,
11/14/11,-0.010657194,-0.027272714,-0.004368878,0.016083015,-0.009858278,-0.00074845,,1.150715323,1.8927646,,,,
11/15/11,0.007181293,0,0.000923811,-0.001361622,0.006067202,0.001489722,,1.139371252,1.891347961,,,,
11/16/11,-0.002495508,-0.02097099,-0.01067147,0.009118027,-0.016700142,-0.004342995,,1.146284048,1.894165544,,,,
11/17/11,-0.023230879,-0.01187432,-0.025712723,0.008022331,-0.01635478,-0.010525836,,1.127140942,1.885939193,,,,
11/18/11,-0.001463557,0.004712536,0.003111843,-0.000251378,-0.001438867,0.000855595,,1.108706799,1.866088106,,,,
11/21/11,-0.007328728,-0.027908035,-0.024579377,0.005949445,-0.018571871,-0.010886462,,1.107111517,1.867684721,,,,
11/22/11,0.006644518,-0.006996392,0.011070324,0.011161992,-0.00473086,0.006589548,,1.086550385,1.847352243,,,,
11/23/11,-0.0150348,-0.030612212,-0.002903611,0.009803131,-0.022291368,-0.005209657,,1.081410067,1.859525459,,,,
11/25/11,-0.008190692,-0.005012562,-0.008675654,-0.014521122,-0.003185289,-0.009611915,,1.057303958,1.849837969,,,,
11/28/11,0.012387388,0.053652423,0.01976751,-0.000496729,0.030104279,0.016282303,,1.053936139,1.832057483,,,,
11/29/11,0.01297742,0.006932775,0.00150033,-0.008199419,0.003102028,0.000157497,,1.085664126,1.861887598,,,,
11/30/11,0.011712994,0.054131091,0.019475071,-0.015615892,0.042317738,0.012381426,,1.089031886,1.86218084,,,,
12/1/11,-0.003617873,-0.010810872,-0.002938929,-0.005017403,0,-0.004142265,,1.135117252,1.885237295,,,,
12/2/11,0.008714597,-0.000910679,0.001120097,0.01401709,-0.000468434,0.006308822,,1.135117252,1.877428143,,,,
12/5/11,-0.00539964,0.011622569,-0.014721469,-0.00202291,0.010935753,-0.002822245,,1.134585524,1.889272502,,,,
12/6/11,0.005428954,0.00045056,0.005139768,-0.009543955,0.000463584,-0.001254152,,1.146993071,1.883940513,,,,
12/7/11,-0.008639309,0.005854507,0.007254139,0.00358153,0.002625971,0.003184673,,1.147524799,1.881577766,,,,
12/8/11,-0.012708787,-0.037832982,-0.020188891,0.01249045,-0.022646811,-0.009503397,,1.150538165,1.887569976,,,,
12/9/11,0.003677823,0.028850675,0.002530413,-0.020560628,0.017812114,-0.000985826,,1.124482145,1.869631649,,,,
12/12/11,-0.01282521,-0.039348741,-0.026502339,0.011138743,-0.015332152,-0.010893302,,1.14451155,1.867788518,,,,
12/13/11,0.004083073,-0.014595084,-0.02185325,0.009321231,-0.010695192,-0.005100073,,1.126963725,1.847442133,,,,
12/14/11,-0.035489798,-0.014333552,-0.035089922,0.018890104,-0.011446762,-0.010262026,,1.114910631,1.838020042,,,,
12/15/11,-0.00498279,0.01017939,-0.003662744,-0.003707952,0.003698924,-0.001459468,,1.102148514,1.819158233,,,,
12/16/11,0.008089407,-0.009117103,0.019037576,0.011661535,0.003364841,0.010072854,,1.106225278,1.81650323,,,,
12/19/11,-0.004585441,-0.00411618,-0.002319146,0.0126717,-0.011657608,0.001360667,,1.10994755,1.834800602,,,,
12/20/11,0.023032669,0.041332376,0.013624337,-0.024945533,0.031345967,0.005993499,,1.097008216,1.837297155,,,,
12/21/11,0.007129456,-0.006402433,0.001146694,-0.013909589,0.00190644,-0.004207656,,1.131395,1.848308993,,,,
12/22/11,0.001117772,0.012051188,-0.007126565,0.004198147,0.010378992,0.002306711,,1.133551937,1.840531944,,,,
12/23/11,0.004838072,0.008748415,0.001730358,-0.011120416,0.007626416,-0.001034322,,1.145317064,1.844777519,,,,
12/27/11,0.004444481,-0.00650438,-0.008956522,0.004750191,0.000154509,-0.000833775,,1.154051728,1.842869425,,,,
12/28/11,-0.011799483,-0.018428778,-0.025046833,0.018488841,-0.012200789,-0.005208416,,1.15423004,1.841332886,,,,
12/29/11,0.002985075,0.020256928,-0.004568649,0.00182362,0.009849856,0.003119815,,1.140147523,1.831742458,,,,
12/30/11,-0.001488058,0.003147711,0.010975183,0.003226862,-0.004489754,0.003716837,,1.151377812,1.837457156,,,,
1/3/12,0.029806222,0.033309222,0.025856917,-0.015010301,0.014152345,0.010647439,,1.146208408,1.844286685,,,,
1/4/12,0.007597721,-0.012146711,0.005066759,-0.011889795,0.000460036,-0.003096374,,1.162429945,1.863923615,,,,
1/5/12,-0.01364456,-0.018207611,0.006827847,-0.001779504,0.00444514,-0.001607142,,1.162964705,1.85815221,,,,
1/6/12,0.004368438,-0.013728325,-0.003676017,0.007894742,-0.002289049,0.000711436,,1.168134246,1.855165897,,,,
1/9/12,0.001087387,0.007570157,-0.004452907,-0.00176878,0.002294301,-0.000679187,,1.165460329,1.856485729,,,,
1/10/12,0.007241093,0.015269055,0.013674115,-0.001687454,0.009919145,0.006951715,,1.168134246,1.855224829,,,,
1/11/12,-0.002875629,-0.008116516,0.006492682,0.013015557,0.001813273,0.005615124,,1.179721139,1.868121823,,,,
1/12/12,-0.01405912,0.009867635,0.004446715,-0.001418305,0.002413222,0.000291562,,1.181860295,1.878611559,,,,
1/13/12,-0.002193748,-0.019780684,-0.006983477,0.009942313,-0.00466443,-0.001197863,,1.184712387,1.879159291,,,,
1/17/12,0.00696222,0.018721124,0.007786042,0.004632731,0.002267594,0.006852175,,1.179186379,1.876908315,,,,
1/18/12,0.000363901,0.021479665,0.00685362,-0.012104748,0.01206631,0.001346491,,1.181860295,1.88976922,,,,
1/19/12,0.00436526,0.014485941,-0.002351516,-0.013753455,0.006110333,-0.002824758,,1.196120987,1.892313776,,,,
1/20/12,-0.007243788,0.001151637,0.005272336,-0.011325184,0.000296193,-0.00337928,,1.203429685,1.886968448,,,,
1/23/12,0.011674571,0.00713128,0.00672547,-0.006325918,0.000296236,0.001755385,,1.203786132,1.880591853,,,,
1/24/12,0.001803137,-0.006167208,-0.007048351,0.001806601,-0.000148066,-0.00170536,,1.204142737,1.883893016,,,,
1/25/12,0.008279301,0.00988279,0.027220561,-0.00240446,0.009179784,0.009945188,,1.203964444,1.880680299,,,,
1/26/12,0.002856123,0.002958618,0.005107595,0.013256451,-0.005135072,0.006150399,,1.215016578,1.899384018,,,,
1/27/12,0.003560021,0.000907673,0.010163191,0.003143334,0.00073741,0.004588325,,1.20877738,1.911065988,,,,
1/30/12,-0.010287371,-0.015869456,-0.00556313,0.011771684,-0.003978852,-0.000659144,,1.209668745,1.919834579,,,,
1/31/12,-0.002508961,0.006450121,0.007617681,0.011550992,-0.000443837,0.006561387,,1.204855652,1.918569132,,,,
2/1/12,0.00323392,0.02082856,0.001476581,-0.011454747,0.011545282,0.000308009,,1.204320892,1.931157607,,,,
2/2/12,0.002507163,0.001569492,0.008787479,-0.000419555,0.001755962,0.002992469,,1.218225117,1.93175242,,,,
2/3/12,0.011789925,0.019700058,-0.019935714,-0.021489108,0.014899271,-0.007857802,,1.220364274,1.937533128,,,,
2/6/12,0.004943468,-0.007683844,-0.002744011,0.009951128,-0.000575717,0.002617973,,1.238546812,1.922308377,,,,
2/7/12,-0.00070267,0.009292001,0.015073598,-0.012401316,0.002304099,0.000835026,,1.237833759,1.927340929,,,,
2/8/12,0.004570991,0.00350723,-0.007071285,0.000774096,0.002155192,-0.000473633,,1.240685851,1.928950308,,,,
2/9/12,0.005250228,0.000655372,-0.002848641,-0.007476815,0.001577069,-0.002568538,,1.243359767,1.928036694,,,,
2/10/12,-0.009401045,-0.020519595,-0.005237501,0.012988133,-0.007872929,-0.001016261,,1.245320632,1.923084458,,,,
2/13/12,0.002460422,0.012703341,0.002213689,0.001282178,0.007646776,0.003691818,,1.23551631,1.921130102,,,,
2/14/12,-0.000350631,-0.010563371,-0.002328219,0.005292838,-0.00143181,-8.97E-06,,1.244964027,1.928222564,,,,
2/15/12,0.003507576,-0.00333623,0.005923923,-0.001783287,-0.004301637,0.000504809,,1.243181475,1.928205274,,,,
2/16/12,0.004543831,0.017629911,-0.000654339,-0.007996616,0.011952681,0.00087319,,1.237833759,1.92917865,,,,
2/17/12,-0.001739701,0.005263205,-0.003869012,-0.000257254,0.001423174,-0.000665842,,1.252629192,1.93086319,,,,
2/21/12,0.015684837,-0.000218111,0.021930074,-0.011065379,-0.000426412,0.003927126,,1.254411901,1.92957754,,,,
2/22/12,0.009265649,-0.003709396,0.011226745,0.012576953,-0.003127573,0.008014347,,1.253877004,1.937155235,,,,
2/23/12,0.003060184,0.010074428,0.0004626,0,0.005561888,0.002267798,,1.249955412,1.95268027,,,,
2/24/12,0.006101695,0.00867307,-0.004565992,0.006510219,0.00141822,0.00289402,,1.256907525,1.957108553,,,,
2/27/12,-0.00808622,-0.00838347,-0.003077275,0.008851068,0.000849693,0.000649557,,1.258690096,1.962772465,,,,
2/28/12,-0.000339708,0.008887904,0.010425207,-0.003290021,0.002830128,0.002924579,,1.259759597,1.964047398,,,,
2/29/12,-0.003737683,-0.010313699,-0.053029061,-0.00609396,-0.006490749,-0.019292473,,1.263324877,1.96979141,,,,
3/1/12,0.015688984,0.013243519,0.01412142,-0.009414248,0.00766927,0.004806624,,1.255124953,1.931789261,,,,
3/2/12,-0.010073908,-0.012856188,-0.001620581,0.009391734,-0.004933035,-0.000237457,,1.264750845,1.941074645,,,,
3/5/12,-0.004748982,-0.003907094,-0.004148142,-0.007938542,-0.00453256,-0.005625064,,1.258511784,1.940613724,,,,
3/6/12,-0.016359884,-0.040967545,-0.017808615,0.012132122,-0.016078516,-0.008820408,,1.252807504,1.929697647,,,,
3/7/12,0.00450447,0.015905489,0.005716091,-0.006120829,0.008676774,0.002691029,,1.232664219,1.912676926,,,,
3/8/12,0.008278717,0.027063259,0.010083689,-0.010007751,0.0103226,0.004285248,,1.243359767,1.917823996,,,,
3/9/12,0.00273688,-0.010017387,0.006655409,0.001987248,0.00496662,0.002607065,,1.256194472,1.926042347,,,,
3/12/12,-0.001364688,0.003739587,-0.00787353,-0.000172501,-0.000706053,-0.00214484,,1.262433513,1.931063664,,,,
3/13/12,0.004441408,0.017751424,-0.016780783,-0.017593729,0.01851074,-0.00616811,,1.261542168,1.926921841,,,,
3/14/12,-0.006802687,-0.008828575,-0.016820677,-0.025195359,-0.00208104,-0.015789465,,1.284894247,1.915036375,,,,
3/15/12,0.000684863,0.01129697,0.0094629,0.001530965,0.00583899,0.005184818,,1.28222033,1.884798976,,,,
3/16/12,0.012320363,0.010311484,0.001365787,0.001978249,0.001520395,0.003839434,,1.289707203,1.894571315,,,,
3/19/12,-0.001690297,0.004465294,0.001797849,-0.011935758,0.003726246,-0.003077988,,1.291668067,1.901845396,,,,
3/20/12,-0.012191026,-0.012277769,-0.009035157,0.003996386,-0.003437372,-0.004245509,,1.29648114,1.895991538,,,,
3/21/12,-0.002399726,-0.006000827,0.000499607,0.011308133,-0.001103775,0.003196345,,1.292024652,1.887942089,,,,
3/22/12,-0.007903746,-0.011427392,-0.003994757,0.003220328,-0.008011074,-0.00315071,,1.290598547,1.893976604,,,,
3/23/12,0.009698614,0.007633645,0.01228296,0.009451597,0.004037885,0.009337787,,1.280259466,1.888009232,,,,
3/26/12,0.004459726,0.017965313,0.017767567,-0.005123236,0.013899313,0.007316703,,1.285429007,1.905639061,,,,
3/27/12,-0.004098395,-0.012757778,-0.007055894,0.00719174,-0.003296781,-0.001568882,,1.303295587,1.919582056,,,,
3/28/12,-0.009602229,-0.01055355,-0.010597954,-0.001410476,-0.004961416,-0.006360521,,1.298998906,1.91657046,,,,
3/29/12,-0.013850381,-0.007618613,-0.001424036,0.007503519,-0.001800519,-0.000383021,,1.292554032,1.904380073,,,,
3/30/12,0.01123592,0.010967333,0.005208309,-0.016910543,0.00263636,-0.001852444,,1.290226764,1.903650656,,,,
4/2/12,0.012847257,0.01605558,0.005058025,0.005540124,0.008441739,0.007743867,,1.293628266,1.900124251,,,,
4/3/12,-0.004456599,-0.021780914,-0.018718565,-0.01732869,-0.003293599,-0.014618676,,1.304548739,1.91483856,,,,
4/4/12,-0.015495902,-0.025321983,-0.016761474,0.013745674,-0.011152386,-0.005616882,,1.300252078,1.886846154,,,,
4/5/12,0.003847534,-0.009854493,0.006996953,0.007225741,-0.00069623,0.003967239,,1.285751165,1.876247962,,,,
4/9/12,-0.004529651,-0.004976192,0.006695705,0.023381448,-0.011704005,0.007657169,,1.284855987,1.883691487,,,,
4/10/12,-0.01330063,-0.026369604,0.010855312,0.011337059,-0.018750907,0.00028464,,1.269818026,1.89811523,,,,
4/11/12,0.002483114,0.018211489,-0.000186214,-0.011980155,0.008333354,-0.001138991,,1.246007786,1.89865551,,,,
4/12/12,0.013092675,0.020866768,0.010119761,-0.004157247,0.015103983,0.00706203,,1.25639121,1.896492959,,,,
4/13/12,-0.0101292,-0.027403442,-0.011370566,0.016176663,-0.012212171,-0.002930893,,1.275367721,1.909886049,,,,
4/16/12,-0.009880064,0.011316455,-0.002424613,-0.001454969,-0.000994729,-0.001442664,,1.259792712,1.904288378,,,,
4/17/12,0.004633001,0.021009316,-0.001308781,-0.000599981,0.015220472,0.004167997,,1.25853956,1.901541129,,,,
4/18/12,-0.0095779,-0.00961754,-0.005865847,0.002915986,-0.003502869,-0.003183121,,1.277695127,1.909466748,,,,
4/19/12,0.000358166,-0.005420023,0.000753217,0.000940659,-0.005764954,-0.000738735,,1.273219528,1.903388685,,,,
4/20/12,0.003938453,0.012715674,0.000689958,0.000170842,0.001555658,0.002205174,,1.265879476,1.901982585,,,,
4/23/12,-0.001783203,-0.021973101,-0.002945882,0.007260601,-0.008613403,-0.00176218,,1.267848751,1.906176788,,,,
4/24/12,0,0.009170151,0.001445879,-0.007038683,0.003275943,-0.000792776,,1.256928259,1.902817762,,,,
4/25/12,0.005716327,0.016356213,0.002008738,-0.005124258,0.014764346,0.003061749,,1.261045884,1.901309254,,,,
4/26/12,0.002131403,0.004917243,0.008833505,0.006009142,0.007274712,0.006382651,,1.279664402,1.907130586,,,,
4/27/12,0.003190358,0.005782965,0.002173545,0.000853305,0.002361097,0.002201586,,1.288973593,1.919303135,,,,
4/30/12,0.003886961,-0.006191997,0.003098277,0.000255767,-0.005126722,0.000111235,,1.292016984,1.923528647,,,,
5/1/12,0,0.008900801,-0.00345934,-0.005186356,0.006406673,-0.001074593,,1.285393172,1.923742611,,,,
5/2/12,-0.013023548,-0.012351165,-0.004525235,0.007042859,-0.002214279,-0.001831038,,1.293628266,1.92167537,,,,
5/3/12,-0.01105567,-0.008039322,-0.01008777,-0.00025585,-0.008737823,-0.006256347,,1.290763812,1.91815671,,,,
5/4/12,-0.017670393,-0.017559616,0.003145248,0.00784847,-0.016650379,-0.002498798,,1.279485347,1.906156056,,,,
5/7/12,-0.002202643,0.010311645,-0.002445595,0.000169332,0.000711486,0.000224283,,1.25818143,1.901392956,,,,
5/8/12,-0.003679176,-0.016330245,-0.01936134,0.005331721,-0.003696895,-0.006011233,,1.259076609,1.901819406,,,,
5/9/12,-0.007754764,-0.015217906,-0.009807686,0.000673481,-0.005993973,-0.005760504,,1.254421935,1.890387127,,,,
5/10/12,0.000372088,0.006555919,0.001942144,-0.002944444,0.002584345,0.00052104,,1.246902964,1.879497545,,,,
5/11/12,-0.007440439,-0.005582743,-0.007818091,0.008268676,-0.002720929,-0.001016602,,1.250125391,1.880476838,,,,
5/14/12,-0.013118441,-0.021988284,-0.014521985,0.013974874,-0.011344067,-0.004318265,,1.246723889,1.878565141,,,,
5/15/12,0.001898937,-0.014589811,-0.010506819,0.004043952,-0.005373921,-0.003395441,,1.23258097,1.870452998,,,,
5/16/12,-0.001137187,-0.007038871,-0.001869894,0.002876856,-0.004672896,-0.000956971,,1.225957178,1.864101986,,,,
5/17/12,-0.002277002,-0.016377356,0.022347088,0.017703437,-0.017312219,0.008320045,,1.220228408,1.862318095,,,,
5/18/12,-0.000760784,-0.003727675,0.011452879,0.000241591,-0.008360772,0.001644373,,1.199103546,1.877812665,,,,
5/21/12,0.01332322,0.025941666,0.000646982,-0.002093351,0.018518565,0.006183308,,1.189078115,1.88090049,,,,
5/22/12,-0.014275018,-0.005835209,-0.016618119,-0.011134459,0.000295594,-0.010936264,,1.211098135,1.892530677,,,,
5/23/12,-0.011051791,-0.010026907,-0.00302477,0.00693543,0.001773346,-0.000429035,,1.211456128,1.871833462,,,,
5/24/12,0.000385279,-0.00592879,-0.001384982,-0.003808458,0.00191765,-0.002033601,,1.213604459,1.87103038,,,,
5/25/12,0.003466872,-0.000248553,0.008387748,0.003741658,-0.002355656,0.003758438,,1.215931727,1.867225452,,,,
5/29/12,-0.004222572,0.009197064,-0.010872341,-0.003079453,0.012101527,-0.002069106,,1.21306741,1.874243303,,,,
5/30/12,-0.018504317,-0.028817665,0.005893259,0.025361753,-0.015748046,0.003523514,,1.227747378,1.870365295,,,,
5/31/12,-0.008640967,0.003296994,-0.001909084,0.011574431,-0.002518503,0.002573515,,1.208412756,1.876955553,,,,
6/1/12,-0.020602258,-0.023255851,0.038781198,0.023740138,-0.025694379,0.010967441,,1.205369365,1.881785927,,,,
6/4/12,0.005663512,0.009575545,-0.001142813,-0.007901191,-0.00091461,-0.001666432,,1.174398147,1.902424303,,,,
6/5/12,-0.003620314,0.003076192,-0.001144216,-0.013376661,0.007628939,-0.004249381,,1.173324031,1.899254042,,,,
6/6/12,0.018570852,0.034500336,0.000445514,-0.019984294,0.023319219,0.001800127,,1.182275248,1.891183388,,,,
6/7/12,-0.00673805,0.001729262,-0.017238133,0.001519353,-0.00118381,-0.005055874,,1.209844983,1.894587758,,,,
6/8/12,0.003192339,0.002219466,0.001488647,-0.000239525,0.008740675,0.00215024,,1.208412756,1.885008962,,,,
6/11/12,-0.018297495,-0.013779457,0.004071641,0.004552342,-0.013952078,-0.002767299,,1.218975099,1.889062183,,,,
6/12/12,0.004862196,0.020957975,0.007080368,-0.009142953,0.010872855,0.002820153,,1.201967863,1.883834584,,,,
6/13/12,-0.00766121,-0.010263863,0.004218254,0.009869237,-0.007367018,0.001769955,,1.215036686,1.889147285,,,,
6/14/12,0.011783787,0.010123433,0.004009706,-0.001271283,0.010390339,0.004541057,,1.206085488,1.89249099,,,,
6/15/12,-0.001606386,0.014666327,0.000570498,0.005568849,0.010283474,0.004846454,,1.218617125,1.901084899,,,,
6/18/12,0.000804425,-0.009395332,0.000570179,0.00537975,0.002908322,0.001685696,,1.231148743,1.91029842,,,,
6/19/12,0.008440555,0.025291864,-0.004875508,-0.013062662,0.010584252,-0.001088921,,1.23472932,1.913518602,,,,
6/20/12,-0.016341172,0.004981006,-0.00757192,0.004943406,-0.0018651,-0.002092681,,1.247798006,1.911434932,,,,
6/21/12,-0.021474878,-0.028321956,-0.025325364,0.00531576,-0.022567197,-0.01366174,,1.245470737,1.907434909,,,,
6/22/12,0.009937847,0.010201651,0.004078378,-0.013337561,0.008088276,-0.000350596,,1.217363954,1.881376028,,,,
6/25/12,0.010250103,-0.027650923,0.0073375,0.014557672,-0.01633339,0.003588297,,1.22721033,1.880716426,,,,
6/26/12,0.006899351,0.006923919,-0.007414152,-0.003941979,0.004769828,-0.001291642,,1.207165825,1.887464995,,,,
6/27/12,0.005642967,0.008840885,0.001376012,0.001583069,0.00964238,0.003857714,,1.212923798,1.885027065,,,,
6/28/12,-0.010821683,-0.003651451,-0.011646921,0.002449799,-0.002056997,-0.004321615,,1.224619271,1.89229896,,,,
6/29/12,0.043354943,0.046420761,0.027408136,-0.013007507,0.026207282,0.016435069,,1.222100233,1.884121172,,,,
7/2/12,-0.001941709,0.007004402,-0.00064441,0.010317768,0.002726016,0.004386917,,1.254128158,1.915086833,,,,
7/3/12,0.028015524,0.008578694,0.015281521,-0.007685,0.00815566,0.006883204,,1.257546932,1.92348816,,,,
7/5/12,0.003785011,-0.022758667,-0.011304547,0.005109772,-0.004115821,-0.00362699,,1.267803058,1.936727922,,,,
7/6/12,-0.023001508,-0.012702827,-0.012654073,0.009293813,-0.009405677,-0.005532381,,1.262585008,1.929703429,,,,
7/9/12,0.017753802,0.000238223,0.002146809,0.008814695,-0.002445765,0.005661932,,1.250709541,1.919027574,,,,
7/10/12,-0.012893439,-0.004764169,-0.012269534,0.002028475,-0.008941385,-0.005966608,,1.247650599,1.929892977,,,,
7/11/12,0.011140952,0.00382958,0.00552094,0.001245748,-0.000727635,0.003631932,,1.236494874,1.918378062,,,,
7/12/12,0.002279597,-0.01096804,-0.002614609,0.007076113,-0.00393179,0.000495397,,1.235595158,1.92534548,,,,
7/13/12,0.012130478,0.017598841,0.01015796,-0.002625255,0.015643262,0.007262425,,1.230737057,1.926299292,,,,
7/16/12,0.01235955,-0.000236869,0.000454185,0.004645093,-0.002447064,0.002969889,,1.249989799,1.940288896,,,,
7/17/12,0.001109804,0.005213209,-0.00479869,-0.007860097,0.006637781,-0.002608597,,1.246930994,1.94605134,,,,
7/18/12,0.00886918,0.007307909,-0.002736678,0.000543748,0.007167432,0.002244094,,1.255207849,1.940974876,,,,
7/19/12,0.012087913,0.00959511,0.002156171,-0.002561727,0.001707879,0.002340751,,1.264204466,1.945330605,,,,
7/20/12,0,-0.026657329,0.001890683,0.012218793,-0.009093482,0.001068274,,1.266363574,1.94988414,,,,
7/23/12,-0.020991676,-0.024529724,-0.004164762,0.005612759,-0.011040969,-0.005653446,,1.25484792,1.951967152,,,,
7/24/12,-0.005914972,-0.014648396,0.003202019,0.00787533,-0.008989447,0.000324724,,1.240993183,1.940931811,,,,
7/25/12,0.007437747,0.009663009,0.01400465,0.002579242,0.000146324,0.00670668,,1.229837341,1.941562077,,,,
7/26/12,0.001845663,0.038773058,0.007066268,-0.009155615,0.015213603,0.004793936,,1.230017296,1.954583512,,,,
7/27/12,0.010316913,0.024568812,0.004911584,-0.018862174,0.019740556,0.000954811,,1.24873029,1.96395366,,,,
7/30/12,0.005835157,-0.000922241,-0.000698235,0.007472033,-0.000989122,0.003004878,,1.27338092,1.965828866,,,,
7/31/12,-0.011965192,-0.008308351,-0.005970832,0.002008608,-0.005516255,-0.003985765,,1.272121392,1.971735941,,,,
8/1/12,0.001467927,0.001861735,-0.008626787,-0.004998981,-0.003982341,-0.004392263,,1.265104045,1.963877065,,,,
8/2/12,-0.008428069,-0.019976808,-0.00651021,0.005668541,-0.006854139,-0.003706507,,1.26006597,1.955251201,,,,
8/3/12,0.016999298,0.045034413,0.009212989,-0.016137719,0.020273116,0.006045493,,1.251429303,1.948004048,,,,
8/6/12,0.005813953,0.006577489,0.004821601,0.000392431,0.002536654,0.003195067,,1.276799674,1.959780693,,,,
8/7/12,0.007586669,0.007886388,-0.000127985,-0.012865773,0.006044418,-0.002147468,,1.280038474,1.966042323,,,,
8/8/12,0.002868412,-0.000670651,0.001279735,-0.00532463,0.001257563,-0.001112037,,1.287775562,1.961820311,,,,
8/9/12,0.008223168,-0.001566007,0.00325926,-0.000719114,0.000837256,0.001619389,,1.28939502,1.959638695,,,,
8/10/12,-0.00531922,0.002912797,0.001210192,0.005037159,0.001952024,0.00206207,,1.290474574,1.962812111,,,,
8/13/12,-0.007843102,-0.004691672,-0.007570862,-0.001670632,-0.000834926,-0.004249415,,1.292993612,1.966859567,,,,
8/14/12,0.001078009,0.003591467,-0.005513174,-0.013546879,-0.000278602,-0.005989734,,1.291914058,1.958501564,,,,
8/15/12,0.008614465,-0.000223624,0.003223103,-0.014056041,0.002229087,-0.00284924,,1.291554128,1.946770661,,,,
8/16/12,0.003914555,0.011185672,0.005975666,-0.00852111,0.007645182,0.001213423,,1.294433115,1.941223843,,,,
8/17/12,0.001417972,0.000884981,0.001021992,0.004875604,0.001931305,0.00257959,,1.304329291,1.94357937,,,,
8/20/12,0.004601735,-0.002210483,0.003445597,0.002055923,-0.000137612,0.002031412,,1.306848349,1.948593008,,,,
8/21/12,0.009161382,0.007532115,0.009983512,0.004431687,-0.002065568,0.005958565,,1.306668511,1.952551404,,,,
8/22/12,0.0052375,-0.000879533,0.010766171,0.016504651,-0.001241945,0.009352823,,1.303969499,1.964185809,,,,
8/23/12,-0.004862834,-0.007702419,0.008409157,0.004179698,-0.00746065,0.001455067,,1.30235004,1.982556492,,,,
8/24/12,-0.004537522,-0.001552436,0.000494175,-0.000960563,0.005707182,-0.000131471,,1.292633662,1.985441245,,,,
8/27/12,-0.00455824,0.003553973,-0.00376613,0.005848919,-0.000138441,0.000842771,,1.300010958,1.985180217,,,,
8/28/12,0.000704509,-0.000885373,0.001735238,0.002389645,-0.00013834,0.001327668,,1.299830983,1.986853269,,,,
8/29/12,0.001759908,-0.00420911,-0.006495935,-0.004370599,0.001245966,-0.003409505,,1.299651165,1.98949115,,,,
8/30/12,0.001054146,-0.01112346,-0.000435843,0.005187982,-0.007466825,-0.00024095,,1.301270486,1.982707969,,,,
8/31/12,0.010530046,0.011923485,0.023050068,0.014133698,0.005990525,0.014815914,,1.291554128,1.982230236,,,,
9/4/12,0.000347273,-0.00289021,0.001583212,-0.001004303,-0.000692362,-0.000262168,,1.299291216,2.01159879,,,,
9/5/12,-0.004861077,0.000668961,-0.001033548,-0.004712517,0,-0.002527492,,1.298391636,2.011071413,,,,
9/6/12,-0.000348918,0.030303054,0.003529919,-0.016650893,0.01995558,0.000651599,,1.298391636,2.005988445,,,,
9/7/12,0.01116925,0.014057042,0.021529523,-0.004654539,0.004891316,0.007723452,,1.324301795,2.007295545,,,,
9/10/12,0.001380773,-0.010236715,-0.00682741,0.002418796,-0.005949192,-0.002679156,,1.330779374,2.022798796,,,,
9/11/12,0.002068252,0.014652001,0.003646369,-0.006273616,0.002176332,0.000736398,,1.322862311,2.017379404,,,,
9/12/12,0.005159924,0.003397746,0.000119142,-0.012464595,0.004207339,-0.002928997,,1.325741298,2.018864998,,,,
9/13/12,0.006844661,0.016719599,0.020188185,-0.00393413,0.01500204,0.008743384,,1.331319141,2.012951749,,,,
9/14/12,0.01053705,0.010408008,0.002860341,-0.026577762,0.005326253,-0.005774214,,1.351291645,2.030551758,,,,
9/17/12,-0.027581567,-0.00556243,-0.008149063,0.012003359,-0.004105931,-0.002428457,,1.358488965,2.018826917,,,,
9/18/12,-0.007263888,-0.005593543,0.00774652,0.005011684,-0.001729012,0.002279021,,1.352911103,2.013924284,,,,
9/19/12,-0.014634146,0.003958293,0.000116492,0.006565828,0.000799432,0.001107146,,1.350571903,2.01851406,,,,
9/20/12,0.005657708,-0.007677922,-0.001572167,0.002477114,-0.001331285,0.00021907,,1.351651594,2.02074885,,,,
9/21/12,0.006680661,0.003973217,0.002857678,0.001153117,0.000266644,0.002461787,,1.349852161,2.021191534,,,,
9/24/12,-0.010478484,-0.004517142,-0.005291951,0.007815689,-0.002222979,-0.00068068,,1.350212091,2.026167277,,,,
9/25/12,0.001058983,-0.008989783,-0.001636942,0.009877544,-0.010199995,0.000956271,,1.347210597,2.024788106,,,,
9/26/12,-0.007052221,-0.014254854,-0.005621631,0.010750961,-0.006644036,-0.00085718,,1.333469056,2.026724352,,,,
9/27/12,0.012428977,0.013584542,0.014898993,-0.007117716,0.009964444,0.005804293,,1.32460944,2.024987085,,,,
9/28/12,0.00596282,-0.021616947,-0.0026111,0.000563829,-0.004595171,-0.002548266,,1.337808437,2.036740704,,,,
10/1/12,0.001394665,0.011268285,0.002327035,0.003710815,0.001765079,0.003514875,,1.331660977,2.031550548,,,,
10/2/12,-0.005222807,0.006773017,-0.001102716,-0.00136633,0.001490927,-0.000571845,,1.334011464,2.038691194,,,,
10/3/12,-0.017150858,-0.004991387,0.001801267,0.000321945,0.003654135,-0.001482209,,1.336000378,2.037525378,,,,
